1.226223039126720522e+02,1.226223039126720522e+02,1.226223039126720522e+02,1.226223039126720522e+02,1.226223039126720522e+02
1.284057086300689434e+02,1.284057086300689434e+02,1.284057086300689434e+02,1.284057086300689434e+02,1.284057086300689434e+02
1.202221264223505273e+02,1.202221264223505273e+02,1.202221264223505273e+02,1.202221264223505273e+02,1.202221264223505273e+02
